ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
ML,2020-11-30,21,5,0,16,0,0
NC,2020-11-30,81,47,0,34,0,0
PV,2020-11-30,519,289,0,230,0,0
RI,2020-11-30,54,51,0,3,0,0
VC,2020-11-30,991,780,0,211,0,0
AN,2020-12-01,1276,860,0,416,0,0
AR,2020-12-01,310,302,0,8,0,0
AS,2020-12-01,192,176,0,16,0,0
CB,2020-12-01,202,199,0,3,0,0
CE,2020-12-01,10,3,0,7,0,0
CL,2020-12-01,489,332,0,157,0,0
CM,2020-12-01,498,407,0,91,0,0
CN,2020-12-01,212,151,0,61,0,0
CT,2020-12-01,1322,1302,0,7,9,4
EX,2020-12-01,162,102,0,60,0,0
GA,2020-12-01,348,326,0,22,0,0
IB,2020-12-01,378,291,2,85,0,0
MC,2020-12-01,197,122,2,73,0,0
MD,2020-12-01,1283,739,0,544,0,0
ML,2020-12-01,21,13,0,8,0,0
NC,2020-12-01,84,59,0,25,0,0
PV,2020-12-01,479,248,0,231,0,0
RI,2020-12-01,67,66,0,1,0,0
VC,2020-12-01,1106,910,0,196,0,0
AN,2020-12-02,1125,775,0,350,0,0
AR,2020-12-02,293,287,0,6,0,0
AS,2020-12-02,231,220,0,11,0,0
CB,2020-12-02,125,121,0,4,0,0
CE,2020-12-02,11,5,0,6,0,0
CL,2020-12-02,314,190,0,123,1,0
CM,2020-12-02,483,393,0,90,0,0
CN,2020-12-02,176,121,0,55,0,0
CT,2020-12-02,1270,1247,0,10,11,2
EX,2020-12-02,152,93,0,58,0,1
GA,2020-12-02,331,313,0,18,0,0
IB,2020-12-02,342,275,1,66,0,0
MC,2020-12-02,185,134,0,50,1,0
MD,2020-12-02,1189,677,0,512,0,0
ML,2020-12-02,21,3,0,18,0,0
NC,2020-12-02,118,91,0,27,0,0
PV,2020-12-02,481,273,0,208,0,0
RI,2020-12-02,50,46,0,4,0,0
VC,2020-12-02,1031,861,0,170,0,0
AN,2020-12-03,1005,704,0,301,0,0
AR,2020-12-03,186,182,0,4,0,0
AS,2020-12-03,123,113,0,10,0,0
CB,2020-12-03,123,123,0,0,0,0
CE,2020-12-03,9,1,0,8,0,0
CL,2020-12-03,359,211,0,148,0,0
CM,2020-12-03,392,317,0,75,0,0
CN,2020-12-03,161,114,0,47,0,0
CT,2020-12-03,1146,1129,0,7,7,3
EX,2020-12-03,144,91,0,53,0,0
GA,2020-12-03,353,333,0,20,0,0
IB,2020-12-03,309,252,1,56,0,0
MC,2020-12-03,140,95,0,45,0,0
MD,2020-12-03,1074,662,0,412,0,0
ML,2020-12-03,12,3,0,9,0,0
NC,2020-12-03,93,62,0,31,0,0
PV,2020-12-03,369,190,0,179,0,0
RI,2020-12-03,41,39,0,2,0,0
VC,2020-12-03,995,827,0,168,0,0
AN,2020-12-04,1066,731,0,335,0,0
AR,2020-12-04,209,207,0,2,0,0
AS,2020-12-04,113,102,0,11,0,0
CB,2020-12-04,101,100,0,1,0,0
CE,2020-12-04,6,1,0,5,0,0
CL,2020-12-04,370,231,0,139,0,0
CM,2020-12-04,446,369,0,76,1,0
CN,2020-12-04,230,183,0,47,0,0
CT,2020-12-04,1212,1195,0,5,8,4
EX,2020-12-04,111,78,0,32,0,1
GA,2020-12-04,312,294,0,18,0,0
IB,2020-12-04,288,254,0,34,0,0
MC,2020-12-04,204,167,0,37,0,0
MD,2020-12-04,1073,638,0,435,0,0
ML,2020-12-04,18,6,0,12,0,0
NC,2020-12-04,93,60,0,32,0,1
PV,2020-12-04,376,181,0,195,0,0
RI,2020-12-04,56,54,0,2,0,0
VC,2020-12-04,1044,872,0,172,0,0
AN,2020-12-05,806,576,0,230,0,0
AR,2020-12-05,201,195,0,6,0,0
AS,2020-12-05,113,108,0,5,0,0
CB,2020-12-05,97,97,0,0,0,0
CE,2020-12-05,7,1,0,6,0,0
CL,2020-12-05,230,129,0,100,1,0
CM,2020-12-05,282,214,0,68,0,0
CN,2020-12-05,178,135,0,43,0,0
CT,2020-12-05,795,789,0,5,0,1
EX,2020-12-05,126,82,0,43,0,1
GA,2020-12-05,308,295,0,13,0,0
IB,2020-12-05,251,212,1,38,0,0
MC,2020-12-05,150,119,1,30,0,0
MD,2020-12-05,780,435,0,345,0,0
ML,2020-12-05,6,1,0,5,0,0
NC,2020-12-05,92,59,0,33,0,0
PV,2020-12-05,449,292,0,157,0,0
RI,2020-12-05,39,38,0,1,0,0
VC,2020-12-05,888,721,0,167,0,0
AN,2020-12-06,570,350,0,220,0,0
AR,2020-12-06,154,148,0,6,0,0
AS,2020-12-06,127,120,0,7,0,0
CB,2020-12-06,68,68,0,0,0,0
CE,2020-12-06,11,2,0,9,0,0
CL,2020-12-06,252,146,0,106,0,0
CM,2020-12-06,220,160,0,60,0,0
CN,2020-12-06,172,125,0,47,0,0
CT,2020-12-06,640,638,0,1,0,1
EX,2020-12-06,91,52,1,38,0,0
GA,2020-12-06,270,259,0,11,0,0
IB,2020-12-06,217,183,0,34,0,0
MC,2020-12-06,85,57,1,27,0,0
MD,2020-12-06,838,425,0,413,0,0
ML,2020-12-06,10,4,0,6,0,0
NC,2020-12-06,90,64,0,26,0,0
PV,2020-12-06,325,188,0,137,0,0
RI,2020-12-06,34,32,0,2,0,0
VC,2020-12-06,743,568,0,175,0,0
AN,2020-12-07,620,360,0,260,0,0
AR,2020-12-07,188,176,0,12,0,0
AS,2020-12-07,133,127,0,6,0,0
CB,2020-12-07,80,77,0,3,0,0
CE,2020-12-07,8,0,0,8,0,0
CL,2020-12-07,284,183,0,101,0,0
CM,2020-12-07,379,305,0,74,0,0
CN,2020-12-07,205,146,0,59,0,0
CT,2020-12-07,1320,1308,0,7,4,1
EX,2020-12-07,109,60,1,48,0,0
GA,2020-12-07,333,309,0,24,0,0
IB,2020-12-07,276,217,1,58,0,0
MC,2020-12-07,137,88,0,49,0,0
MD,2020-12-07,1159,599,0,560,0,0
ML,2020-12-07,12,3,0,9,0,0
NC,2020-12-07,98,76,0,22,0,0
PV,2020-12-07,494,301,0,193,0,0
RI,2020-12-07,40,37,0,3,0,0
VC,2020-12-07,1003,764,0,239,0,0
AN,2020-12-08,602,356,0,246,0,0
AR,2020-12-08,175,162,0,13,0,0
AS,2020-12-08,167,160,0,7,0,0
CB,2020-12-08,87,86,0,1,0,0
CE,2020-12-08,4,2,0,2,0,0
CL,2020-12-08,261,141,0,120,0,0
CM,2020-12-08,380,276,0,103,1,0
CN,2020-12-08,152,94,0,58,0,0
CT,2020-12-08,890,882,0,5,2,1
EX,2020-12-08,118,72,2,44,0,0
GA,2020-12-08,336,316,0,20,0,0
IB,2020-12-08,304,233,0,71,0,0
MC,2020-12-08,120,67,0,53,0,0
MD,2020-12-08,1227,624,0,603,0,0
ML,2020-12-08,8,1,0,7,0,0
NC,2020-12-08,83,55,0,28,0,0
PV,2020-12-08,495,333,0,162,0,0
RI,2020-12-08,38,34,0,4,0,0
VC,2020-12-08,1055,802,0,253,0,0
AN,2020-12-09,915,554,0,361,0,0
AR,2020-12-09,215,208,0,7,0,0
AS,2020-12-09,104,96,0,8,0,0
CB,2020-12-09,67,66,0,1,0,0
CE,2020-12-09,10,2,0,8,0,0
CL,2020-12-09,355,209,0,146,0,0
CM,2020-12-09,509,370,0,139,0,0
CN,2020-12-09,207,132,0,75,0,0
CT,2020-12-09,1699,1672,0,18,7,2
EX,2020-12-09,197,108,0,89,0,0
GA,2020-12-09,348,312,0,36,0,0
IB,2020-12-09,393,316,2,75,0,0
MC,2020-12-09,199,131,1,65,0,2
MD,2020-12-09,1618,846,0,772,0,0
ML,2020-12-09,24,10,0,14,0,0
NC,2020-12-09,94,60,0,34,0,0
PV,2020-12-09,460,267,0,193,0,0
RI,2020-12-09,54,53,0,1,0,0
VC,2020-12-09,1393,1070,0,323,0,0
AN,2020-12-10,1115,785,0,330,0,0
AR,2020-12-10,225,216,0,9,0,0
AS,2020-12-10,139,133,0,6,0,0
CB,2020-12-10,79,76,0,3,0,0
CE,2020-12-10,9,1,0,8,0,0
CL,2020-12-10,345,206,0,139,0,0
CM,2020-12-10,522,405,0,117,0,0
CN,2020-12-10,208,147,0,61,0,0
CT,2020-12-10,1674,1655,0,7,10,2
EX,2020-12-10,219,135,0,81,0,3
GA,2020-12-10,389,346,0,43,0,0
IB,2020-12-10,348,278,2,68,0,0
MC,2020-12-10,221,142,0,78,0,1
MD,2020-12-10,1750,1020,0,730,0,0
ML,2020-12-10,21,10,0,11,0,0
NC,2020-12-10,107,79,0,28,0,0
PV,2020-12-10,436,236,0,200,0,0
RI,2020-12-10,46,45,0,1,0,0
VC,2020-12-10,1693,1354,0,339,0,0
AN,2020-12-11,1269,781,0,488,0,0
AR,2020-12-11,259,246,0,13,0,0
AS,2020-12-11,121,117,0,4,0,0
CB,2020-12-11,60,59,0,0,0,1
CE,2020-12-11,9,1,0,8,0,0
CL,2020-12-11,334,197,0,135,2,0
CM,2020-12-11,554,408,0,146,0,0
CN,2020-12-11,207,137,0,70,0,0
CT,2020-12-11,1739,1720,0,4,11,4
EX,2020-12-11,267,147,0,120,0,0
GA,2020-12-11,353,320,0,33,0,0
IB,2020-12-11,361,290,1,70,0,0
MC,2020-12-11,207,142,0,65,0,0
MD,2020-12-11,2000,1147,0,853,0,0
ML,2020-12-11,15,4,0,11,0,0
NC,2020-12-11,82,60,0,22,0,0
PV,2020-12-11,422,200,0,222,0,0
RI,2020-12-11,54,54,0,0,0,0
VC,2020-12-11,1755,1372,0,383,0,0
AN,2020-12-12,1014,708,0,306,0,0
AR,2020-12-12,193,187,0,6,0,0
AS,2020-12-12,118,110,0,8,0,0
CB,2020-12-12,80,79,0,1,0,0
CE,2020-12-12,6,3,0,3,0,0
CL,2020-12-12,268,148,0,120,0,0
CM,2020-12-12,427,336,0,91,0,0
CN,2020-12-12,238,170,0,68,0,0
CT,2020-12-12,1218,1209,0,4,1,4
EX,2020-12-12,212,109,1,101,0,1
GA,2020-12-12,341,309,0,32,0,0
IB,2020-12-12,332,252,4,76,0,0
MC,2020-12-12,159,96,0,63,0,0
MD,2020-12-12,1384,725,0,659,0,0
ML,2020-12-12,11,6,0,5,0,0
NC,2020-12-12,111,78,0,33,0,0
PV,2020-12-12,544,355,0,189,0,0
RI,2020-12-12,43,43,0,0,0,0
VC,2020-12-12,1639,1288,0,351,0,0
AN,2020-12-13,653,390,0,263,0,0
AR,2020-12-13,137,130,0,7,0,0
AS,2020-12-13,96,89,0,7,0,0
CB,2020-12-13,75,74,0,1,0,0
CE,2020-12-13,2,0,0,2,0,0
CL,2020-12-13,197,126,0,71,0,0
CM,2020-12-13,356,260,0,96,0,0
CN,2020-12-13,185,125,0,60,0,0
CT,2020-12-13,1025,1019,0,1,3,2
EX,2020-12-13,202,91,0,111,0,0
GA,2020-12-13,361,309,0,52,0,0
IB,2020-12-13,329,243,1,85,0,0
MC,2020-12-13,128,68,0,60,0,0
MD,2020-12-13,1244,585,0,659,0,0
ML,2020-12-13,5,1,0,4,0,0
NC,2020-12-13,73,55,0,18,0,0
PV,2020-12-13,375,191,0,184,0,0
RI,2020-12-13,41,41,0,0,0,0
VC,2020-12-13,1279,944,0,335,0,0
AN,2020-12-14,934,552,0,382,0,0
AR,2020-12-14,227,214,0,13,0,0
AS,2020-12-14,98,88,0,10,0,0
CB,2020-12-14,70,69,0,1,0,0
CE,2020-12-14,6,2,0,4,0,0
CL,2020-12-14,306,193,0,113,0,0
CM,2020-12-14,543,400,0,143,0,0
CN,2020-12-14,193,116,0,77,0,0
CT,2020-12-14,2127,2096,0,16,5,10
EX,2020-12-14,314,168,0,145,0,1
GA,2020-12-14,441,388,0,53,0,0
IB,2020-12-14,492,384,3,105,0,0
MC,2020-12-14,199,103,0,96,0,0
MD,2020-12-14,2031,1061,0,970,0,0
ML,2020-12-14,28,19,0,9,0,0
NC,2020-12-14,87,60,0,27,0,0
PV,2020-12-14,533,313,0,220,0,0
RI,2020-12-14,73,70,0,3,0,0
VC,2020-12-14,1921,1441,0,480,0,0
AN,2020-12-15,1112,751,0,361,0,0
AR,2020-12-15,217,215,0,2,0,0
AS,2020-12-15,94,92,0,2,0,0
CB,2020-12-15,76,71,0,5,0,0
CE,2020-12-15,8,4,0,4,0,0
CL,2020-12-15,363,235,0,128,0,0
CM,2020-12-15,597,465,0,132,0,0
CN,2020-12-15,272,198,0,74,0,0
CT,2020-12-15,2103,2082,0,9,9,3
EX,2020-12-15,310,176,0,134,0,0
GA,2020-12-15,450,403,0,47,0,0
IB,2020-12-15,540,421,1,118,0,0
MC,2020-12-15,198,114,0,84,0,0
MD,2020-12-15,2197,1270,0,927,0,0
ML,2020-12-15,26,9,0,17,0,0
NC,2020-12-15,84,64,0,20,0,0
PV,2020-12-15,467,234,0,233,0,0
RI,2020-12-15,63,62,0,1,0,0
VC,2020-12-15,1990,1539,0,451,0,0
AN,2020-12-16,971,647,0,324,0,0
AR,2020-12-16,194,188,0,6,0,0
AS,2020-12-16,61,56,0,5,0,0
CB,2020-12-16,75,75,0,0,0,0
CE,2020-12-16,5,2,0,3,0,0
CL,2020-12-16,327,220,0,105,2,0
CM,2020-12-16,567,451,0,115,1,0
CN,2020-12-16,213,156,0,56,0,1
CT,2020-12-16,1981,1954,0,10,14,3
EX,2020-12-16,314,166,1,147,0,0
GA,2020-12-16,406,367,0,39,0,0
IB,2020-12-16,531,405,5,121,0,0
MC,2020-12-16,199,137,0,62,0,0
MD,2020-12-16,2032,1219,0,813,0,0
ML,2020-12-16,13,3,0,10,0,0
NC,2020-12-16,103,78,0,25,0,0
PV,2020-12-16,356,187,0,169,0,0
RI,2020-12-16,50,49,0,1,0,0
VC,2020-12-16,2138,1698,0,440,0,0
AN,2020-12-17,904,618,0,286,0,0
AR,2020-12-17,189,179,0,10,0,0
AS,2020-12-17,82,75,0,7,0,0
CB,2020-12-17,72,65,0,7,0,0
CE,2020-12-17,3,0,0,3,0,0
CL,2020-12-17,251,154,0,97,0,0
CM,2020-12-17,561,440,0,121,0,0
CN,2020-12-17,218,162,0,55,0,1
CT,2020-12-17,1965,1939,0,15,10,1
EX,2020-12-17,272,170,0,101,0,1
GA,2020-12-17,363,333,0,29,1,0
IB,2020-12-17,520,403,1,116,0,0
MC,2020-12-17,180,111,0,69,0,0
MD,2020-12-17,1740,1034,0,706,0,0
ML,2020-12-17,18,5,0,13,0,0
NC,2020-12-17,72,54,0,18,0,0
PV,2020-12-17,305,174,0,131,0,0
RI,2020-12-17,46,46,0,0,0,0
VC,2020-12-17,1952,1539,0,413,0,0
AN,2020-12-18,1062,716,0,346,0,0
AR,2020-12-18,196,191,0,5,0,0
AS,2020-12-18,72,65,0,7,0,0
CB,2020-12-18,64,60,0,4,0,0
CE,2020-12-18,1,0,0,1,0,0
CL,2020-12-18,260,159,0,101,0,0
CM,2020-12-18,596,464,0,131,1,0
CN,2020-12-18,192,132,0,59,0,1
CT,2020-12-18,2101,2079,0,12,7,3
EX,2020-12-18,359,217,0,141,0,1
GA,2020-12-18,352,329,0,23,0,0
IB,2020-12-18,512,413,0,99,0,0
MC,2020-12-18,162,103,0,58,1,0
MD,2020-12-18,2106,1222,0,884,0,0
ML,2020-12-18,4,1,0,3,0,0
NC,2020-12-18,85,56,0,29,0,0
PV,2020-12-18,332,178,0,154,0,0
RI,2020-12-18,56,54,0,2,0,0
VC,2020-12-18,2312,1807,0,505,0,0
AN,2020-12-19,678,434,0,244,0,0
AR,2020-12-19,174,158,0,16,0,0
AS,2020-12-19,102,97,0,5,0,0
CB,2020-12-19,39,38,0,1,0,0
CE,2020-12-19,6,1,0,5,0,0
CL,2020-12-19,215,127,0,88,0,0
CM,2020-12-19,426,325,0,101,0,0
CN,2020-12-19,231,175,0,56,0,0
CT,2020-12-19,1514,1493,0,18,3,0
EX,2020-12-19,308,201,0,107,0,0
GA,2020-12-19,324,286,0,38,0,0
IB,2020-12-19,490,371,2,117,0,0
MC,2020-12-19,162,110,0,51,1,0
MD,2020-12-19,1471,805,0,666,0,0
ML,2020-12-19,10,5,0,5,0,0
NC,2020-12-19,70,40,0,30,0,0
PV,2020-12-19,369,241,0,128,0,0
RI,2020-12-19,74,72,0,2,0,0
VC,2020-12-19,1891,1442,0,449,0,0
AN,2020-12-20,579,309,0,270,0,0
AR,2020-12-20,155,149,0,6,0,0
AS,2020-12-20,95,89,0,6,0,0
CB,2020-12-20,54,52,0,2,0,0
CE,2020-12-20,4,1,0,3,0,0
CL,2020-12-20,153,97,0,56,0,0
CM,2020-12-20,395,277,0,118,0,0
CN,2020-12-20,177,124,0,53,0,0
CT,2020-12-20,1370,1362,0,7,1,0
EX,2020-12-20,269,161,0,108,0,0
GA,2020-12-20,279,246,0,33,0,0
IB,2020-12-20,423,313,1,109,0,0
MC,2020-12-20,132,76,0,55,0,1
MD,2020-12-20,1395,720,0,675,0,0
ML,2020-12-20,7,0,0,7,0,0
NC,2020-12-20,70,42,0,28,0,0
PV,2020-12-20,345,197,0,148,0,0
RI,2020-12-20,42,39,0,3,0,0
VC,2020-12-20,1504,1067,0,437,0,0
AN,2020-12-21,958,534,0,424,0,0
AR,2020-12-21,217,211,0,6,0,0
AS,2020-12-21,60,55,0,5,0,0
CB,2020-12-21,65,63,0,2,0,0
CE,2020-12-21,4,0,0,4,0,0
CL,2020-12-21,256,163,0,93,0,0
CM,2020-12-21,625,448,0,177,0,0
CN,2020-12-21,143,99,0,44,0,0
CT,2020-12-21,2434,2420,0,9,5,0
EX,2020-12-21,360,204,0,155,0,1
GA,2020-12-21,338,295,0,43,0,0
IB,2020-12-21,507,389,0,118,0,0
MC,2020-12-21,242,151,0,91,0,0
MD,2020-12-21,2015,1012,0,1003,0,0
ML,2020-12-21,17,1,0,16,0,0
NC,2020-12-21,94,59,0,35,0,0
PV,2020-12-21,370,201,0,169,0,0
RI,2020-12-21,57,55,0,2,0,0
VC,2020-12-21,2320,1758,0,562,0,0
AN,2020-12-22,1083,671,0,412,0,0
AR,2020-12-22,208,200,0,8,0,0
AS,2020-12-22,59,55,0,4,0,0
CB,2020-12-22,68,61,0,7,0,0
CE,2020-12-22,7,1,0,6,0,0
CL,2020-12-22,285,175,0,109,1,0
CM,2020-12-22,706,547,0,159,0,0
CN,2020-12-22,213,160,0,53,0,0
CT,2020-12-22,2455,2428,0,18,8,1
EX,2020-12-22,384,211,0,173,0,0
GA,2020-12-22,374,326,0,48,0,0
IB,2020-12-22,480,377,0,103,0,0
MC,2020-12-22,268,154,0,114,0,0
MD,2020-12-22,2073,1241,0,832,0,0
ML,2020-12-22,13,1,0,12,0,0
NC,2020-12-22,92,60,0,32,0,0
PV,2020-12-22,334,168,0,166,0,0
RI,2020-12-22,60,58,0,2,0,0
VC,2020-12-22,2460,1889,0,571,0,0
AN,2020-12-23,1166,734,0,432,0,0
AR,2020-12-23,216,211,0,5,0,0
AS,2020-12-23,57,53,0,4,0,0
CB,2020-12-23,85,80,0,5,0,0
CE,2020-12-23,5,1,0,4,0,0
CL,2020-12-23,270,160,0,110,0,0
CM,2020-12-23,708,541,0,167,0,0
CN,2020-12-23,159,111,0,48,0,0
CT,2020-12-23,2271,2250,0,9,12,0
EX,2020-12-23,521,329,0,192,0,0
GA,2020-12-23,411,382,0,29,0,0
IB,2020-12-23,416,332,1,83,0,0
MC,2020-12-23,244,156,0,87,0,1
MD,2020-12-23,2185,1441,0,744,0,0
ML,2020-12-23,22,8,0,14,0,0
NC,2020-12-23,103,78,0,25,0,0
PV,2020-12-23,263,117,0,146,0,0
RI,2020-12-23,73,71,0,2,0,0
VC,2020-12-23,2684,2155,0,529,0,0
AN,2020-12-24,1019,666,0,353,0,0
AR,2020-12-24,261,255,0,6,0,0
AS,2020-12-24,80,73,0,7,0,0
CB,2020-12-24,61,60,0,1,0,0
CE,2020-12-24,8,1,0,7,0,0
CL,2020-12-24,229,117,0,112,0,0
CM,2020-12-24,573,440,0,133,0,0
CN,2020-12-24,196,146,0,50,0,0
CT,2020-12-24,2420,2397,0,17,5,1
EX,2020-12-24,361,169,0,192,0,0
GA,2020-12-24,379,334,0,45,0,0
IB,2020-12-24,415,334,0,81,0,0
MC,2020-12-24,265,163,0,101,1,0
MD,2020-12-24,1349,806,0,543,0,0
ML,2020-12-24,5,0,0,5,0,0
NC,2020-12-24,94,66,0,28,0,0
PV,2020-12-24,322,180,0,142,0,0
RI,2020-12-24,56,54,0,2,0,0
VC,2020-12-24,2457,1927,0,530,0,0
AN,2020-12-25,827,479,0,348,0,0
AR,2020-12-25,262,250,0,12,0,0
AS,2020-12-25,66,56,0,10,0,0
CB,2020-12-25,67,64,0,3,0,0
CE,2020-12-25,12,1,0,11,0,0
CL,2020-12-25,185,91,0,94,0,0
CM,2020-12-25,436,306,0,130,0,0
CN,2020-12-25,207,156,0,51,0,0
CT,2020-12-25,1418,1409,0,6,3,0
EX,2020-12-25,253,109,0,144,0,0
GA,2020-12-25,349,329,0,20,0,0
IB,2020-12-25,361,287,0,74,0,0
MC,2020-12-25,229,141,0,88,0,0
MD,2020-12-25,1261,639,0,622,0,0
ML,2020-12-25,9,0,0,9,0,0
NC,2020-12-25,82,55,0,27,0,0
PV,2020-12-25,261,150,0,111,0,0
RI,2020-12-25,62,59,0,3,0,0
VC,2020-12-25,1833,1364,0,469,0,0
AN,2020-12-26,917,500,0,417,0,0
AR,2020-12-26,239,227,0,12,0,0
AS,2020-12-26,131,125,0,6,0,0
CB,2020-12-26,74,69,0,5,0,0
CE,2020-12-26,18,1,0,17,0,0
CL,2020-12-26,252,137,0,115,0,0
CM,2020-12-26,483,338,0,145,0,0
CN,2020-12-26,168,122,0,46,0,0
CT,2020-12-26,1794,1780,0,12,2,0
EX,2020-12-26,438,227,0,211,0,0
GA,2020-12-26,406,357,0,49,0,0
IB,2020-12-26,355,268,0,87,0,0
MC,2020-12-26,315,182,0,133,0,0
MD,2020-12-26,1766,865,0,901,0,0
ML,2020-12-26,16,7,0,9,0,0
NC,2020-12-26,109,80,0,29,0,0
PV,2020-12-26,397,250,0,147,0,0
RI,2020-12-26,68,67,0,1,0,0
VC,2020-12-26,2219,1636,0,583,0,0
AN,2020-12-27,997,544,0,453,0,0
AR,2020-12-27,238,221,0,17,0,0
AS,2020-12-27,125,105,0,20,0,0
CB,2020-12-27,92,83,0,9,0,0
CE,2020-12-27,12,0,0,12,0,0
CL,2020-12-27,312,148,0,164,0,0
CM,2020-12-27,669,439,0,230,0,0
CN,2020-12-27,196,128,0,68,0,0
CT,2020-12-27,1839,1830,0,8,1,0
EX,2020-12-27,460,191,0,269,0,0
GA,2020-12-27,353,307,0,46,0,0
IB,2020-12-27,391,287,0,104,0,0
MC,2020-12-27,311,154,0,157,0,0
MD,2020-12-27,1688,821,0,867,0,0
ML,2020-12-27,10,2,0,8,0,0
NC,2020-12-27,106,68,0,38,0,0
PV,2020-12-27,388,266,0,122,0,0
RI,2020-12-27,90,86,0,4,0,0
VC,2020-12-27,2191,1533,0,658,0,0
AN,2020-12-28,1592,850,0,742,0,0
AR,2020-12-28,354,332,0,22,0,0
AS,2020-12-28,113,98,0,15,0,0
CB,2020-12-28,118,116,0,2,0,0
CE,2020-12-28,22,7,0,15,0,0
CL,2020-12-28,462,254,0,208,0,0
CM,2020-12-28,951,657,0,294,0,0
CN,2020-12-28,269,212,0,57,0,0
CT,2020-12-28,3476,3447,0,20,9,0
EX,2020-12-28,671,321,2,346,0,2
GA,2020-12-28,507,437,0,70,0,0
IB,2020-12-28,472,346,0,126,0,0
MC,2020-12-28,451,228,1,222,0,0
MD,2020-12-28,2597,1274,0,1323,0,0
ML,2020-12-28,33,6,0,27,0,0
NC,2020-12-28,144,90,0,54,0,0
PV,2020-12-28,429,248,0,181,0,0
RI,2020-12-28,117,113,0,4,0,0
VC,2020-12-28,3795,2754,0,1041,0,0
AN,2020-12-29,1590,1003,0,587,0,0
AR,2020-12-29,323,314,0,9,0,0
AS,2020-12-29,90,77,0,13,0,0
CB,2020-12-29,100,91,0,9,0,0
CE,2020-12-29,22,4,0,18,0,0
CL,2020-12-29,488,259,0,229,0,0
CM,2020-12-29,1047,696,0,350,1,0
CN,2020-12-29,227,174,0,53,0,0
CT,2020-12-29,3180,3144,0,23,11,2
EX,2020-12-29,777,409,0,368,0,0
GA,2020-12-29,470,423,0,47,0,0
IB,2020-12-29,363,283,0,80,0,0
MC,2020-12-29,484,260,0,224,0,0
MD,2020-12-29,3124,1658,0,1466,0,0
ML,2020-12-29,22,10,0,12,0,0
NC,2020-12-29,134,99,0,35,0,0
PV,2020-12-29,362,202,0,160,0,0
RI,2020-12-29,108,102,0,6,0,0
VC,2020-12-29,3275,2451,0,824,0,0
AN,2020-12-30,1715,1022,0,693,0,0
AR,2020-12-30,340,333,0,7,0,0
AS,2020-12-30,63,53,0,10,0,0
CB,2020-12-30,102,98,0,4,0,0
CE,2020-12-30,14,0,0,14,0,0
CL,2020-12-30,485,250,0,235,0,0
CM,2020-12-30,1069,772,0,296,1,0
CN,2020-12-30,214,160,0,53,0,1
CT,2020-12-30,3159,3126,0,24,9,0
EX,2020-12-30,718,394,2,321,0,1
GA,2020-12-30,520,466,0,54,0,0
IB,2020-12-30,263,211,0,52,0,0
MC,2020-12-30,486,283,0,203,0,0
MD,2020-12-30,3480,2176,0,1304,0,0
ML,2020-12-30,28,18,0,10,0,0
NC,2020-12-30,119,82,0,37,0,0
PV,2020-12-30,341,166,0,175,0,0
RI,2020-12-30,123,120,0,3,0,0
VC,2020-12-30,3516,2704,0,812,0,0
AN,2020-12-31,1768,1034,0,734,0,0
AR,2020-12-31,358,338,0,20,0,0
AS,2020-12-31,130,121,0,9,0,0
CB,2020-12-31,82,77,0,5,0,0
CE,2020-12-31,15,3,0,12,0,0
CL,2020-12-31,487,248,0,239,0,0
CM,2020-12-31,1051,790,0,260,1,0
CN,2020-12-31,244,196,0,48,0,0
CT,2020-12-31,3127,3106,0,11,8,2
EX,2020-12-31,656,259,0,395,0,2
GA,2020-12-31,487,440,0,47,0,0
IB,2020-12-31,189,174,0,15,0,0
MC,2020-12-31,560,356,0,204,0,0
MD,2020-12-31,1607,917,0,690,0,0
ML,2020-12-31,38,10,0,28,0,0
NC,2020-12-31,95,69,0,26,0,0
PV,2020-12-31,407,214,0,193,0,0
RI,2020-12-31,144,137,0,7,0,0
VC,2020-12-31,3487,2623,0,864,0,0
AN,2021-01-01,1577,888,0,689,0,0
AR,2021-01-01,284,266,0,18,0,0
AS,2021-01-01,142,133,0,9,0,0
CB,2021-01-01,171,166,0,5,0,0
CE,2021-01-01,24,5,0,19,0,0
CL,2021-01-01,591,300,0,291,0,0
CM,2021-01-01,895,645,0,250,0,0
CN,2021-01-01,210,154,0,56,0,0
CT,2021-01-01,1896,1883,0,8,4,1
EX,2021-01-01,548,228,0,320,0,0
GA,2021-01-01,465,420,0,45,0,0
IB,2021-01-01,680,525,0,155,0,0
MC,2021-01-01,489,271,0,217,0,1
MD,2021-01-01,1483,759,0,724,0,0
ML,2021-01-01,20,6,0,14,0,0
NC,2021-01-01,120,81,0,39,0,0
PV,2021-01-01,354,173,0,181,0,0
RI,2021-01-01,86,80,0,6,0,0
VC,2021-01-01,3460,2531,0,929,0,0
AN,2021-01-02,1784,953,0,831,0,0
AR,2021-01-02,325,301,0,24,0,0
AS,2021-01-02,152,145,0,7,0,0
CB,2021-01-02,98,90,0,8,0,0
CE,2021-01-02,24,1,0,23,0,0
CL,2021-01-02,675,322,0,353,0,0
CM,2021-01-02,952,656,0,295,1,0
CN,2021-01-02,208,154,0,54,0,0
CT,2021-01-02,2193,2177,0,12,1,3
EX,2021-01-02,796,348,1,446,0,1
GA,2021-01-02,535,469,0,66,0,0
